id_pengguna,tanggal,bulan,tahun,Kota,Kategori,pendapatan_bulanan,jumlah_pengeluaran,status_user
USR000218,4/3/2026,4,2026,Medan,Elektronik,12779000,315000,Normal
USR000218,4/4/2026,4,2026,Medan,Hewan Peliharaan,12779000,189000,Normal
USR000218,4/6/2026,4,2026,Medan,Hewan Peliharaan,12779000,167000,Normal
USR000218,4/6/2026,4,2026,Medan,Hiburan,12779000,359000,Normal
USR000218,4/6/2026,4,2026,Medan,Sosial,12779000,213000,Normal
USR000218,4/7/2026,4,2026,Medan,Perumahan,12779000,864000,Normal
USR000218,4/8/2026,4,2026,Medan,Traveling,12779000,423000,Normal
USR000218,4/9/2026,4,2026,Medan,Olahraga,12779000,172000,Normal
USR000218,4/9/2026,4,2026,Medan,Sosial,12779000,314000,Normal
USR000218,4/10/2026,4,2026,Medan,Transportasi,12779000,389000,Normal
USR000218,4/11/2026,4,2026,Medan,Tagihan,12779000,703000,Normal
USR000218,4/12/2026,4,2026,Medan,Elektronik,12779000,436000,Normal
USR000218,4/13/2026,4,2026,Medan,Pendidikan,12779000,434000,Normal
USR000218,4/14/2026,4,2026,Medan,Traveling,12779000,267000,Normal
USR000218,4/17/2026,4,2026,Medan,Belanja,12779000,338000,Normal
USR000218,4/20/2026,4,2026,Medan,Anak-Anak,12779000,349000,Normal
USR000218,4/20/2026,4,2026,Medan,Perumahan,12779000,773000,Normal
USR000218,4/22/2026,4,2026,Medan,Kesehatan,12779000,349000,Normal
USR000218,4/22/2026,4,2026,Medan,Olahraga,12779000,251000,Normal
USR000218,4/25/2026,4,2026,Medan,Hiburan,12779000,221000,Normal
USR000218,4/26/2026,4,2026,Medan,Pakaian,12779000,342000,Normal
USR000218,4/27/2026,4,2026,Medan,Kesehatan,12779000,378000,Normal
USR000218,4/29/2026,4,2026,Medan,Anak-Anak,12779000,341000,Normal
USR000218,5/1/2026,5,2026,Medan,Pendidikan,12779000,580000,Normal
USR000218,5/2/2026,5,2026,Medan,Pakaian,12779000,366000,Normal
USR000218,5/3/2026,5,2026,Medan,Tagihan,12779000,728000,Normal
USR000218,5/4/2026,5,2026,Medan,Hewan Peliharaan,12779000,282000,Normal
USR000218,5/6/2026,5,2026,Medan,Anak-Anak,12779000,380000,Normal
USR000218,5/6/2026,5,2026,Medan,Kesehatan,12779000,327000,Normal
USR000218,5/9/2026,5,2026,Medan,Sosial,12779000,215000,Normal
USR000218,5/9/2026,5,2026,Medan,Traveling,12779000,344000,Normal
USR000218,5/10/2026,5,2026,Medan,Hewan Peliharaan,12779000,330000,Normal
USR000218,5/11/2026,5,2026,Medan,Elektronik,12779000,536000,Normal
USR000218,5/13/2026,5,2026,Medan,Elektronik,12779000,604000,Normal
USR000218,5/17/2026,5,2026,Medan,Anak-Anak,12779000,450000,Normal
USR000218,5/17/2026,5,2026,Medan,Belanja,12779000,559000,Normal
USR000218,5/17/2026,5,2026,Medan,Traveling,12779000,389000,Normal
USR000218,5/18/2026,5,2026,Medan,Makanan,12779000,654000,Normal
USR000218,5/18/2026,5,2026,Medan,Olahraga,12779000,184000,Normal
USR000218,5/19/2026,5,2026,Medan,Olahraga,12779000,248000,Normal
USR000218,5/21/2026,5,2026,Medan,Perumahan,12779000,584000,Normal
USR000218,5/22/2026,5,2026,Medan,Hiburan,12779000,239000,Normal
USR000218,5/22/2026,5,2026,Medan,Pakaian,12779000,427000,Normal
USR000218,5/22/2026,5,2026,Medan,Transportasi,12779000,409000,Normal
USR000218,5/23/2026,5,2026,Medan,Pendidikan,12779000,497000,Normal
USR000218,5/25/2026,5,2026,Medan,Belanja,12779000,387000,Normal
USR000219,6/2/2025,6,2025,Banjarmasin,Tagihan,3791000,329000,Overspending
USR000219,6/3/2025,6,2025,Banjarmasin,Makanan,3791000,360000,Overspending
USR000219,6/3/2025,6,2025,Banjarmasin,Transportasi,3791000,178000,Overspending
USR000219,6/4/2025,6,2025,Banjarmasin,Pakaian,3791000,155000,Overspending
USR000219,6/4/2025,6,2025,Banjarmasin,Sosial,3791000,166000,Overspending
USR000219,6/5/2025,6,2025,Banjarmasin,Elektronik,3791000,261000,Overspending
USR000219,6/7/2025,6,2025,Banjarmasin,Transportasi,3791000,229000,Overspending
USR000219,6/11/2025,6,2025,Banjarmasin,Belanja,3791000,184000,Overspending
USR000219,6/12/2025,6,2025,Banjarmasin,Traveling,3791000,169000,Overspending
USR000219,6/14/2025,6,2025,Banjarmasin,Kesehatan,3791000,135000,Overspending
USR000219,6/16/2025,6,2025,Banjarmasin,Pendidikan,3791000,293000,Overspending
USR000219,6/16/2025,6,2025,Banjarmasin,Perumahan,3791000,302000,Overspending
USR000219,6/19/2025,6,2025,Banjarmasin,Olahraga,3791000,139000,Overspending
USR000219,6/19/2025,6,2025,Banjarmasin,Traveling,3791000,230000,Overspending
USR000219,6/22/2025,6,2025,Banjarmasin,Anak-Anak,3791000,158000,Overspending
USR000219,6/25/2025,6,2025,Banjarmasin,Hewan Peliharaan,3791000,106000,Overspending
USR000219,6/27/2025,6,2025,Banjarmasin,Sosial,3791000,126000,Overspending
USR000219,6/28/2025,6,2025,Banjarmasin,Hiburan,3791000,170000,Overspending
USR000219,6/28/2025,6,2025,Banjarmasin,Pendidikan,3791000,309000,Overspending
USR000219,6/28/2025,6,2025,Banjarmasin,Perumahan,3791000,351000,Overspending
USR000219,7/1/2025,7,2025,Banjarmasin,Olahraga,3791000,95000,Overspending
USR000219,7/3/2025,7,2025,Banjarmasin,Belanja,3791000,241000,Overspending
USR000219,7/3/2025,7,2025,Banjarmasin,Makanan,3791000,267000,Overspending
USR000219,7/4/2025,7,2025,Banjarmasin,Anak-Anak,3791000,175000,Overspending
USR000219,7/4/2025,7,2025,Banjarmasin,Pendidikan,3791000,191000,Overspending
USR000219,7/4/2025,7,2025,Banjarmasin,Perumahan,3791000,233000,Overspending
USR000219,7/6/2025,7,2025,Banjarmasin,Olahraga,3791000,103000,Overspending
USR000219,7/9/2025,7,2025,Banjarmasin,Transportasi,3791000,176000,Overspending
USR000219,7/13/2025,7,2025,Banjarmasin,Pakaian,3791000,114000,Overspending
USR000219,7/14/2025,7,2025,Banjarmasin,Perumahan,3791000,237000,Overspending
USR000219,7/15/2025,7,2025,Banjarmasin,Hiburan,3791000,123000,Overspending
USR000219,7/15/2025,7,2025,Banjarmasin,Tagihan,3791000,272000,Overspending
USR000219,7/19/2025,7,2025,Banjarmasin,Elektronik,3791000,146000,Overspending
USR000219,7/20/2025,7,2025,Banjarmasin,Pendidikan,3791000,184000,Overspending
USR000219,7/22/2025,7,2025,Banjarmasin,Belanja,3791000,223000,Overspending
USR000219,7/22/2025,7,2025,Banjarmasin,Hewan Peliharaan,3791000,128000,Overspending
USR000219,7/23/2025,7,2025,Banjarmasin,Kesehatan,3791000,200000,Overspending
USR000219,7/24/2025,7,2025,Banjarmasin,Anak-Anak,3791000,154000,Overspending
USR000219,7/24/2025,7,2025,Banjarmasin,Kesehatan,3791000,191000,Overspending
USR000219,7/24/2025,7,2025,Banjarmasin,Transportasi,3791000,182000,Overspending
USR000219,7/26/2025,7,2025,Banjarmasin,Elektronik,3791000,154000,Overspending
USR000219,7/26/2025,7,2025,Banjarmasin,Makanan,3791000,283000,Overspending
USR000219,7/29/2025,7,2025,Banjarmasin,Hewan Peliharaan,3791000,128000,Overspending
USR000219,7/30/2025,7,2025,Banjarmasin,Traveling,3791000,133000,Overspending
USR000219,7/31/2025,7,2025,Banjarmasin,Sosial,3791000,126000,Overspending
USR000219,8/1/2025,8,2025,Banjarmasin,Makanan,3791000,246000,Overspending
USR000219,8/1/2025,8,2025,Banjarmasin,Sosial,3791000,148000,Overspending
USR000219,8/3/2025,8,2025,Banjarmasin,Perumahan,3791000,345000,Overspending
USR000219,8/5/2025,8,2025,Banjarmasin,Belanja,3791000,250000,Overspending
USR000219,8/5/2025,8,2025,Banjarmasin,Kesehatan,3791000,196000,Overspending
USR000219,8/6/2025,8,2025,Banjarmasin,Pendidikan,3791000,233000,Overspending
USR000219,8/6/2025,8,2025,Banjarmasin,Tagihan,3791000,339000,Overspending
USR000219,8/7/2025,8,2025,Banjarmasin,Hewan Peliharaan,3791000,145000,Overspending
USR000219,8/9/2025,8,2025,Banjarmasin,Hewan Peliharaan,3791000,142000,Overspending
USR000219,8/10/2025,8,2025,Banjarmasin,Olahraga,3791000,146000,Overspending
USR000219,8/14/2025,8,2025,Banjarmasin,Anak-Anak,3791000,209000,Overspending
USR000219,8/14/2025,8,2025,Banjarmasin,Makanan,3791000,265000,Overspending
USR000219,8/14/2025,8,2025,Banjarmasin,Transportasi,3791000,136000,Overspending
USR000219,8/15/2025,8,2025,Banjarmasin,Transportasi,3791000,181000,Overspending
USR000219,8/19/2025,8,2025,Banjarmasin,Traveling,3791000,245000,Overspending
USR000219,8/20/2025,8,2025,Banjarmasin,Pendidikan,3791000,176000,Overspending
USR000219,8/21/2025,8,2025,Banjarmasin,Elektronik,3791000,194000,Overspending
USR000219,8/22/2025,8,2025,Banjarmasin,Hiburan,3791000,123000,Overspending
USR000219,8/23/2025,8,2025,Banjarmasin,Perumahan,3791000,405000,Overspending
USR000219,8/24/2025,8,2025,Banjarmasin,Hiburan,3791000,115000,Overspending
USR000219,8/24/2025,8,2025,Banjarmasin,Pakaian,3791000,124000,Overspending
USR000219,8/26/2025,8,2025,Banjarmasin,Olahraga,3791000,98000,Overspending
USR000219,8/31/2025,8,2025,Banjarmasin,Elektronik,3791000,184000,Overspending
USR000219,8/31/2025,8,2025,Banjarmasin,Tagihan,3791000,219000,Overspending
USR000219,9/2/2025,9,2025,Banjarmasin,Belanja,3791000,289000,Overspending
USR000219,9/2/2025,9,2025,Banjarmasin,Hiburan,3791000,146000,Overspending
USR000219,9/2/2025,9,2025,Banjarmasin,Tagihan,3791000,246000,Overspending
USR000219,9/3/2025,9,2025,Banjarmasin,Kesehatan,3791000,164000,Overspending
USR000219,9/3/2025,9,2025,Banjarmasin,Perumahan,3791000,486000,Overspending
USR000219,9/4/2025,9,2025,Banjarmasin,Pakaian,3791000,156000,Overspending
USR000219,9/6/2025,9,2025,Banjarmasin,Makanan,3791000,246000,Overspending
USR000219,9/10/2025,9,2025,Banjarmasin,Elektronik,3791000,221000,Overspending
USR000219,9/10/2025,9,2025,Banjarmasin,Transportasi,3791000,279000,Overspending
USR000219,9/11/2025,9,2025,Banjarmasin,Olahraga,3791000,153000,Overspending
USR000219,9/11/2025,9,2025,Banjarmasin,Sosial,3791000,172000,Overspending
USR000219,9/13/2025,9,2025,Banjarmasin,Anak-Anak,3791000,263000,Overspending
USR000219,9/13/2025,9,2025,Banjarmasin,Pendidikan,3791000,223000,Overspending
USR000219,9/20/2025,9,2025,Banjarmasin,Hewan Peliharaan,3791000,120000,Overspending
USR000219,9/21/2025,9,2025,Banjarmasin,Transportasi,3791000,222000,Overspending
USR000219,9/25/2025,9,2025,Banjarmasin,Elektronik,3791000,228000,Overspending
USR000219,9/28/2025,9,2025,Banjarmasin,Belanja,3791000,251000,Overspending
USR000219,9/28/2025,9,2025,Banjarmasin,Traveling,3791000,270000,Overspending
USR000219,9/29/2025,9,2025,Banjarmasin,Pakaian,3791000,218000,Overspending
USR000219,9/29/2025,9,2025,Banjarmasin,Perumahan,3791000,302000,Overspending
USR000219,9/30/2025,9,2025,Banjarmasin,Sosial,3791000,154000,Overspending
USR000219,10/3/2025,10,2025,Banjarmasin,Sosial,3791000,136000,Overspending
USR000219,10/4/2025,10,2025,Banjarmasin,Pendidikan,3791000,268000,Overspending
USR000219,10/4/2025,10,2025,Banjarmasin,Traveling,3791000,189000,Overspending
USR000219,10/5/2025,10,2025,Banjarmasin,Transportasi,3791000,123000,Overspending
USR000219,10/6/2025,10,2025,Banjarmasin,Olahraga,3791000,126000,Overspending
USR000219,10/6/2025,10,2025,Banjarmasin,Pakaian,3791000,154000,Overspending
USR000219,10/11/2025,10,2025,Banjarmasin,Hiburan,3791000,165000,Overspending
USR000219,10/12/2025,10,2025,Banjarmasin,Olahraga,3791000,104000,Overspending
USR000219,10/13/2025,10,2025,Banjarmasin,Makanan,3791000,263000,Overspending
USR000219,10/13/2025,10,2025,Banjarmasin,Perumahan,3791000,292000,Overspending
USR000219,10/14/2025,10,2025,Banjarmasin,Tagihan,3791000,299000,Overspending
USR000219,10/15/2025,10,2025,Banjarmasin,Belanja,3791000,234000,Overspending
USR000219,10/18/2025,10,2025,Banjarmasin,Anak-Anak,3791000,118000,Overspending
USR000219,10/18/2025,10,2025,Banjarmasin,Perumahan,3791000,329000,Overspending
USR000219,10/20/2025,10,2025,Banjarmasin,Elektronik,3791000,238000,Overspending
USR000219,10/20/2025,10,2025,Banjarmasin,Hewan Peliharaan,3791000,82000,Overspending
USR000219,10/21/2025,10,2025,Banjarmasin,Traveling,3791000,216000,Overspending
USR000219,10/22/2025,10,2025,Banjarmasin,Kesehatan,3791000,140000,Overspending
USR000219,10/23/2025,10,2025,Banjarmasin,Makanan,3791000,214000,Overspending
USR000219,10/23/2025,10,2025,Banjarmasin,Tagihan,3791000,245000,Overspending
USR000219,10/26/2025,10,2025,Banjarmasin,Hiburan,3791000,171000,Overspending
USR000219,10/27/2025,10,2025,Banjarmasin,Pendidikan,3791000,265000,Overspending
USR000219,10/29/2025,10,2025,Banjarmasin,Belanja,3791000,171000,Overspending
USR000219,10/30/2025,10,2025,Banjarmasin,Hewan Peliharaan,3791000,91000,Overspending
USR000219,10/30/2025,10,2025,Banjarmasin,Sosial,3791000,101000,Overspending
USR000219,11/3/2025,11,2025,Banjarmasin,Pendidikan,3791000,171000,Overspending
USR000219,11/3/2025,11,2025,Banjarmasin,Transportasi,3791000,226000,Overspending
USR000219,11/3/2025,11,2025,Banjarmasin,Traveling,3791000,152000,Overspending
USR000219,11/4/2025,11,2025,Banjarmasin,Belanja,3791000,197000,Overspending
USR000219,11/5/2025,11,2025,Banjarmasin,Kesehatan,3791000,207000,Overspending
USR000219,11/5/2025,11,2025,Banjarmasin,Pendidikan,3791000,253000,Overspending
USR000219,11/10/2025,11,2025,Banjarmasin,Traveling,3791000,173000,Overspending
USR000219,11/11/2025,11,2025,Banjarmasin,Tagihan,3791000,335000,Overspending
USR000219,11/14/2025,11,2025,Banjarmasin,Elektronik,3791000,251000,Overspending
USR000219,11/14/2025,11,2025,Banjarmasin,Tagihan,3791000,345000,Overspending
USR000219,11/16/2025,11,2025,Banjarmasin,Pakaian,3791000,164000,Overspending
USR000219,11/19/2025,11,2025,Banjarmasin,Hewan Peliharaan,3791000,131000,Overspending
USR000219,11/19/2025,11,2025,Banjarmasin,Perumahan,3791000,295000,Overspending
USR000219,11/20/2025,11,2025,Banjarmasin,Kesehatan,3791000,188000,Overspending
USR000219,11/21/2025,11,2025,Banjarmasin,Olahraga,3791000,150000,Overspending
USR000219,11/23/2025,11,2025,Banjarmasin,Hiburan,3791000,131000,Overspending
USR000219,11/24/2025,11,2025,Banjarmasin,Pakaian,3791000,192000,Overspending
USR000219,11/24/2025,11,2025,Banjarmasin,Transportasi,3791000,182000,Overspending
USR000219,11/27/2025,11,2025,Banjarmasin,Makanan,3791000,250000,Overspending
USR000219,11/29/2025,11,2025,Banjarmasin,Hiburan,3791000,147000,Overspending
USR000219,11/30/2025,11,2025,Banjarmasin,Anak-Anak,3791000,136000,Overspending
USR000219,11/30/2025,11,2025,Banjarmasin,Hewan Peliharaan,3791000,119000,Overspending
USR000219,11/30/2025,11,2025,Banjarmasin,Sosial,3791000,107000,Overspending
USR000219,12/1/2025,12,2025,Banjarmasin,Traveling,3791000,192000,Overspending
USR000219,12/8/2025,12,2025,Banjarmasin,Anak-Anak,3791000,206000,Overspending
USR000219,12/8/2025,12,2025,Banjarmasin,Sosial,3791000,157000,Overspending
USR000219,12/9/2025,12,2025,Banjarmasin,Kesehatan,3791000,154000,Overspending
USR000219,12/9/2025,12,2025,Banjarmasin,Tagihan,3791000,258000,Overspending
USR000219,12/11/2025,12,2025,Banjarmasin,Pendidikan,3791000,292000,Overspending
USR000219,12/15/2025,12,2025,Banjarmasin,Elektronik,3791000,168000,Overspending
USR000219,12/16/2025,12,2025,Banjarmasin,Sosial,3791000,100000,Overspending
USR000219,12/17/2025,12,2025,Banjarmasin,Anak-Anak,3791000,194000,Overspending
USR000219,12/18/2025,12,2025,Banjarmasin,Elektronik,3791000,207000,Overspending
USR000219,12/20/2025,12,2025,Banjarmasin,Hiburan,3791000,138000,Overspending
USR000219,12/21/2025,12,2025,Banjarmasin,Perumahan,3791000,245000,Overspending
USR000219,12/22/2025,12,2025,Banjarmasin,Hewan Peliharaan,3791000,144000,Overspending
USR000219,12/22/2025,12,2025,Banjarmasin,Makanan,3791000,208000,Overspending
USR000219,12/23/2025,12,2025,Banjarmasin,Belanja,3791000,270000,Overspending
USR000219,12/23/2025,12,2025,Banjarmasin,Hewan Peliharaan,3791000,87000,Overspending
USR000219,12/23/2025,12,2025,Banjarmasin,Olahraga,3791000,107000,Overspending
USR000219,12/24/2025,12,2025,Banjarmasin,Tagihan,3791000,227000,Overspending
USR000219,12/26/2025,12,2025,Banjarmasin,Pakaian,3791000,181000,Overspending
USR000219,12/27/2025,12,2025,Banjarmasin,Belanja,3791000,194000,Overspending
USR000219,12/30/2025,12,2025,Banjarmasin,Perumahan,3791000,361000,Overspending
USR000219,12/30/2025,12,2025,Banjarmasin,Transportasi,3791000,162000,Overspending
USR000219,1/1/2026,1,2026,Banjarmasin,Elektronik,3791000,175000,Overspending
USR000219,1/1/2026,1,2026,Banjarmasin,Perumahan,3791000,284000,Overspending
USR000219,1/6/2026,1,2026,Banjarmasin,Pakaian,3791000,123000,Overspending
USR000219,1/7/2026,1,2026,Banjarmasin,Traveling,3791000,148000,Overspending
USR000219,1/10/2026,1,2026,Banjarmasin,Belanja,3791000,163000,Overspending
USR000219,1/11/2026,1,2026,Banjarmasin,Makanan,3791000,310000,Overspending
USR000219,1/11/2026,1,2026,Banjarmasin,Olahraga,3791000,135000,Overspending
USR000219,1/11/2026,1,2026,Banjarmasin,Pakaian,3791000,109000,Overspending
USR000219,1/14/2026,1,2026,Banjarmasin,Hiburan,3791000,165000,Overspending
USR000219,1/14/2026,1,2026,Banjarmasin,Sosial,3791000,143000,Overspending
USR000219,1/14/2026,1,2026,Banjarmasin,Transportasi,3791000,211000,Overspending
USR000219,1/15/2026,1,2026,Banjarmasin,Kesehatan,3791000,196000,Overspending
USR000219,1/16/2026,1,2026,Banjarmasin,Elektronik,3791000,199000,Overspending
USR000219,1/18/2026,1,2026,Banjarmasin,Sosial,3791000,152000,Overspending
USR000219,1/21/2026,1,2026,Banjarmasin,Anak-Anak,3791000,132000,Overspending
USR000219,1/21/2026,1,2026,Banjarmasin,Hewan Peliharaan,3791000,89000,Overspending
USR000219,1/21/2026,1,2026,Banjarmasin,Pendidikan,3791000,166000,Overspending
USR000219,1/22/2026,1,2026,Banjarmasin,Makanan,3791000,234000,Overspending
USR000219,1/22/2026,1,2026,Banjarmasin,Transportasi,3791000,222000,Overspending
USR000219,1/24/2026,1,2026,Banjarmasin,Olahraga,3791000,115000,Overspending
USR000219,1/27/2026,1,2026,Banjarmasin,Pendidikan,3791000,192000,Overspending
USR000219,1/28/2026,1,2026,Banjarmasin,Belanja,3791000,187000,Overspending
USR000219,1/28/2026,1,2026,Banjarmasin,Hewan Peliharaan,3791000,118000,Overspending
USR000219,1/29/2026,1,2026,Banjarmasin,Tagihan,3791000,218000,Overspending
USR000219,1/30/2026,1,2026,Banjarmasin,Perumahan,3791000,265000,Overspending
USR000219,2/1/2026,2,2026,Banjarmasin,Tagihan,3791000,265000,Overspending
USR000219,2/1/2026,2,2026,Banjarmasin,Traveling,3791000,216000,Overspending
USR000219,2/3/2026,2,2026,Banjarmasin,Anak-Anak,3791000,114000,Overspending
USR000219,2/5/2026,2,2026,Banjarmasin,Kesehatan,3791000,136000,Overspending
USR000219,2/5/2026,2,2026,Banjarmasin,Perumahan,3791000,338000,Overspending
USR000219,2/8/2026,2,2026,Banjarmasin,Belanja,3791000,236000,Overspending
USR000219,2/9/2026,2,2026,Banjarmasin,Elektronik,3791000,203000,Overspending
USR000219,2/11/2026,2,2026,Banjarmasin,Kesehatan,3791000,133000,Overspending
USR000219,2/12/2026,2,2026,Banjarmasin,Pakaian,3791000,165000,Overspending
USR000219,2/12/2026,2,2026,Banjarmasin,Tagihan,3791000,296000,Overspending
USR000219,2/17/2026,2,2026,Banjarmasin,Anak-Anak,3791000,196000,Overspending
USR000219,2/17/2026,2,2026,Banjarmasin,Pendidikan,3791000,181000,Overspending
USR000219,2/19/2026,2,2026,Banjarmasin,Hewan Peliharaan,3791000,102000,Overspending
USR000219,2/20/2026,2,2026,Banjarmasin,Hewan Peliharaan,3791000,123000,Overspending
USR000219,2/21/2026,2,2026,Banjarmasin,Transportasi,3791000,133000,Overspending
USR000219,2/22/2026,2,2026,Banjarmasin,Perumahan,3791000,320000,Overspending
USR000219,2/23/2026,2,2026,Banjarmasin,Olahraga,3791000,118000,Overspending
USR000219,2/24/2026,2,2026,Banjarmasin,Belanja,3791000,248000,Overspending
USR000219,2/24/2026,2,2026,Banjarmasin,Pakaian,3791000,148000,Overspending
USR000219,2/24/2026,2,2026,Banjarmasin,Sosial,3791000,157000,Overspending
USR000219,2/26/2026,2,2026,Banjarmasin,Hiburan,3791000,129000,Overspending
USR000219,2/26/2026,2,2026,Banjarmasin,Makanan,3791000,216000,Overspending
USR000219,2/26/2026,2,2026,Banjarmasin,Sosial,3791000,110000,Overspending
USR000219,2/28/2026,2,2026,Banjarmasin,Transportasi,3791000,205000,Overspending
USR000219,3/1/2026,3,2026,Banjarmasin,Elektronik,3791000,167000,Overspending
USR000219,3/1/2026,3,2026,Banjarmasin,Traveling,3791000,244000,Overspending
USR000219,3/2/2026,3,2026,Banjarmasin,Pakaian,3791000,177000,Overspending
USR000219,3/4/2026,3,2026,Banjarmasin,Hiburan,3791000,140000,Overspending
USR000219,3/4/2026,3,2026,Banjarmasin,Perumahan,3791000,330000,Overspending
USR000219,3/4/2026,3,2026,Banjarmasin,Sosial,3791000,151000,Overspending
USR000219,3/6/2026,3,2026,Banjarmasin,Hewan Peliharaan,3791000,142000,Overspending
USR000219,3/9/2026,3,2026,Banjarmasin,Anak-Anak,3791000,148000,Overspending
USR000219,3/10/2026,3,2026,Banjarmasin,Belanja,3791000,153000,Overspending
USR000219,3/10/2026,3,2026,Banjarmasin,Makanan,3791000,340000,Overspending
USR000219,3/10/2026,3,2026,Banjarmasin,Pendidikan,3791000,254000,Overspending
USR000219,3/13/2026,3,2026,Banjarmasin,Kesehatan,3791000,163000,Overspending
USR000219,3/15/2026,3,2026,Banjarmasin,Olahraga,3791000,115000,Overspending
USR000219,3/18/2026,3,2026,Banjarmasin,Elektronik,3791000,200000,Overspending
USR000219,3/20/2026,3,2026,Banjarmasin,Transportasi,3791000,166000,Overspending
USR000219,3/22/2026,3,2026,Banjarmasin,Transportasi,3791000,161000,Overspending
USR000219,3/24/2026,3,2026,Banjarmasin,Hiburan,3791000,192000,Overspending
USR000219,3/24/2026,3,2026,Banjarmasin,Perumahan,3791000,368000,Overspending
USR000219,3/24/2026,3,2026,Banjarmasin,Tagihan,3791000,336000,Overspending
USR000219,3/27/2026,3,2026,Banjarmasin,Belanja,3791000,200000,Overspending
USR000219,3/27/2026,3,2026,Banjarmasin,Pakaian,3791000,193000,Overspending
USR000219,3/27/2026,3,2026,Banjarmasin,Tagihan,3791000,236000,Overspending
USR000219,3/29/2026,3,2026,Banjarmasin,Kesehatan,3791000,203000,Overspending
USR000219,3/31/2026,3,2026,Banjarmasin,Makanan,3791000,336000,Overspending
USR000219,4/2/2026,4,2026,Banjarmasin,Perumahan,3791000,374000,Overspending
USR000219,4/2/2026,4,2026,Banjarmasin,Transportasi,3791000,149000,Overspending
USR000219,4/5/2026,4,2026,Banjarmasin,Kesehatan,3791000,138000,Overspending
USR000219,4/7/2026,4,2026,Banjarmasin,Makanan,3791000,335000,Overspending
USR000219,4/8/2026,4,2026,Banjarmasin,Transportasi,3791000,138000,Overspending
USR000219,4/11/2026,4,2026,Banjarmasin,Olahraga,3791000,112000,Overspending
USR000219,4/11/2026,4,2026,Banjarmasin,Pakaian,3791000,169000,Overspending
USR000219,4/11/2026,4,2026,Banjarmasin,Pendidikan,3791000,303000,Overspending
USR000219,4/13/2026,4,2026,Banjarmasin,Traveling,3791000,164000,Overspending
USR000219,4/14/2026,4,2026,Banjarmasin,Tagihan,3791000,330000,Overspending
USR000219,4/15/2026,4,2026,Banjarmasin,Belanja,3791000,168000,Overspending
USR000219,4/15/2026,4,2026,Banjarmasin,Elektronik,3791000,253000,Overspending
USR000219,4/17/2026,4,2026,Banjarmasin,Kesehatan,3791000,178000,Overspending
USR000219,4/19/2026,4,2026,Banjarmasin,Olahraga,3791000,83000,Overspending
USR000219,4/20/2026,4,2026,Banjarmasin,Hewan Peliharaan,3791000,145000,Overspending
USR000219,4/20/2026,4,2026,Banjarmasin,Perumahan,3791000,425000,Overspending
USR000219,4/23/2026,4,2026,Banjarmasin,Belanja,3791000,165000,Overspending
USR000219,4/24/2026,4,2026,Banjarmasin,Anak-Anak,3791000,174000,Overspending
USR000219,4/25/2026,4,2026,Banjarmasin,Hiburan,3791000,131000,Overspending
USR000219,4/25/2026,4,2026,Banjarmasin,Pakaian,3791000,120000,Overspending
USR000219,4/28/2026,4,2026,Banjarmasin,Sosial,3791000,125000,Overspending
USR000219,4/30/2026,4,2026,Banjarmasin,Hewan Peliharaan,3791000,92000,Overspending
USR000219,5/2/2026,5,2026,Banjarmasin,Anak-Anak,3791000,188000,Overspending
USR000219,5/7/2026,5,2026,Banjarmasin,Makanan,3791000,275000,Overspending
USR000219,5/8/2026,5,2026,Banjarmasin,Hewan Peliharaan,3791000,139000,Overspending
USR000219,5/10/2026,5,2026,Banjarmasin,Tagihan,3791000,301000,Overspending
USR000219,5/13/2026,5,2026,Banjarmasin,Pakaian,3791000,117000,Overspending
USR000219,5/13/2026,5,2026,Banjarmasin,Traveling,3791000,169000,Overspending
USR000219,5/14/2026,5,2026,Banjarmasin,Olahraga,3791000,94000,Overspending
USR000219,5/16/2026,5,2026,Banjarmasin,Perumahan,3791000,390000,Overspending
USR000219,5/18/2026,5,2026,Banjarmasin,Elektronik,3791000,242000,Overspending
USR000219,5/21/2026,5,2026,Banjarmasin,Sosial,3791000,176000,Overspending
USR000219,5/22/2026,5,2026,Banjarmasin,Hiburan,3791000,130000,Overspending
USR000219,5/22/2026,5,2026,Banjarmasin,Transportasi,3791000,173000,Overspending
USR000219,5/23/2026,5,2026,Banjarmasin,Tagihan,3791000,358000,Overspending
USR000219,5/24/2026,5,2026,Banjarmasin,Hiburan,3791000,118000,Overspending
USR000219,5/24/2026,5,2026,Banjarmasin,Kesehatan,3791000,208000,Overspending
USR000219,5/24/2026,5,2026,Banjarmasin,Pendidikan,3791000,253000,Overspending
USR000219,5/25/2026,5,2026,Banjarmasin,Makanan,3791000,198000,Overspending
USR000219,5/25/2026,5,2026,Banjarmasin,Transportasi,3791000,164000,Overspending
USR000219,5/27/2026,5,2026,Banjarmasin,Belanja,3791000,244000,Overspending
USR000219,5/27/2026,5,2026,Banjarmasin,Pakaian,3791000,159000,Overspending
USR000220,6/4/2025,6,2025,Kendari,Makanan,6219000,242000,Normal
USR000220,6/8/2025,6,2025,Kendari,Elektronik,6219000,152000,Normal
USR000220,6/9/2025,6,2025,Kendari,Sosial,6219000,122000,Normal
USR000220,6/10/2025,6,2025,Kendari,Transportasi,6219000,158000,Normal
USR000220,6/12/2025,6,2025,Kendari,Belanja,6219000,158000,Normal
USR000220,6/15/2025,6,2025,Kendari,Kesehatan,6219000,157000,Normal
